ID,adj.P.Val,P.Value,t,B,logFC,Gene Symbol
1770576_at,0.402995093325843,0.0889480385342179,2.00957798527602,-8.61963267396106,0.419820318749998,PMA2
1776254_at,0.403131237280238,0.0890149776315166,-2.00904600121361,-8.62038749857928,-0.404295879249999,PRP24
1774509_at,0.40401309612629,0.0892466703924655,2.00720776682419,-8.6229954059497,0.254435562499999,SCJ1
1773935_at,0.404367108038256,0.0893988774725867,-2.00600277004509,-8.62470465294739,-0.163869119999999,PEX27
1769635_at,0.404764594705587,0.089541434656735,-2.00487603456292,-8.62630268425128,-0.146593425000002,ADD37
1778487_at,0.404764594705587,0.0896195478584208,2.00425941054649,-8.62717714847726,0.466311655000001,RPA12
1779232_at,0.404764594705587,0.089634912077921,2.00413818914624,-8.62734905138789,0.172377299999999,AVO2
1775311_at,0.404785129936381,0.089676500693263,2.00381016568034,-8.62781420679487,0.105160415,IKI1
1773430_at,0.404949758537926,0.0897642539169591,-2.00311852657214,-8.6287949340065,-0.145285869999999,ARH1
1770706_at,0.404949758537926,0.0898133868929187,2.00273157426518,-8.62934359009091,0.150812077499999,ERV46
1775563_at,0.404949758537926,0.0898241411691007,2.00264690606018,-8.62946363721633,0.193918584999999,ODC2
1770818_at,0.404991697310997,0.0898705038414319,-2.00228200996985,-8.62998099358361,-0.0865426375000009,PSK1
1778352_at,0.406690114766551,0.0902846100314469,-1.99903114437265,-8.63458920360674,-0.181088232499999,MFT1
1776525_at,0.406691453152512,0.0903452620674315,-1.99855626173628,-8.63526222553807,-0.349467407500001,KIN3
1771857_at,0.406691453152512,0.0903593382370333,-1.99844609630052,-8.63541835111353,-0.0879931125000013,SAC6
1772373_at,0.406821066515042,0.0904253633386748,-1.99792958826283,-8.63615031646217,-0.141746849999997,UBI4
1770313_at,0.407217333370213,0.0905515815638907,1.99694324610838,-8.63754798564767,0.0925726450000006,CRT10
1770750_at,0.407217333370213,0.0906322834565002,1.99631331660548,-8.63844052888558,0.2226571275,PRS4
1776574_at,0.407217333370213,0.0906476131596552,-1.99619372205812,-8.6386099745097,-0.148376154999999,MRPL51
1771196_at,0.407793102506975,0.0908652412103492,-1.99449808088646,-8.64101217045335,-0.195580782499999,MEC1
1770159_at,0.407793102506975,0.0908653188693708,-1.99449747653539,-8.64101302654866,-0.133775875000001,EPS1
1779088_at,0.408367646589197,0.0910617966766098,-1.99297011863723,-8.64317642251291,-0.0932834254999992,WSS1
1773195_at,0.408367646589197,0.0910680778493661,-1.99292134519959,-8.64324550050454,-0.1422746165,YEL1
1772203_at,0.408649823398514,0.0912057942230029,1.9918528205295,-8.64475875954245,0.649668194749999,BUD27
1769599_at,0.408671862922071,0.0912617726901681,1.9914189521533,-8.64537315718182,0.0631368875000007,PEX29
1778081_at,0.408671862922071,0.0913533593665518,-1.99070967206081,-8.64637749766393,-0.30334325175,TRM12
1778248_at,0.408682974159557,0.0914001819954206,-1.99034733581358,-8.64689053429386,-0.062707200000002,SLN1
1776770_at,0.409359870092211,0.091686591296361,1.98813499831393,-8.6500225495584,0.322261284999998,BRE5
1775624_at,0.409359870092211,0.0917014057454002,1.98802075396177,-8.65018426413413,0.0794046450000003,HSC82
1776217_at,0.409494054476356,0.0917689366226754,-1.98750021109332,-8.65092107334583,-0.170765137500002,ATP18
1769627_at,0.41064699249297,0.0920648912525418,-1.98522344010753,-8.6541432380725,-0.257620477499998,PCD1
1772572_at,0.410666595432113,0.0921068654286338,-1.98490112707042,-8.65459931794038,-0.0886523874999998,VMA4
1771190_at,0.41090024535761,0.0922367600337302,1.98390461731536,-8.65600929263132,0.6221266435,ATF2
1774804_at,0.41090024535761,0.0922928878082838,-1.98347445737226,-8.65661788105452,-0.102525249999999,ATG3
1774157_at,0.41090024535761,0.0923096726164835,-1.98334587042844,-8.65679979938459,-0.189914277500002,URA10
1769518_x_at,0.411074231972019,0.0923863757067422,1.98275855229351,-8.65763067281193,0.341861812500003,PAU1
1770938_at,0.411701506021663,0.0926378904771497,-1.98083611142613,-8.66034993294542,-0.232135995,ENA5
1773340_at,0.411701506021663,0.0926403736554969,1.9808171574096,-8.66037674003362,0.331372404500001,NOP12
1770413_at,0.411868762350872,0.0927156986990433,1.98024244523265,-8.66118953996036,0.124568422499998,RPL24A
1778395_at,0.412736582929838,0.0929841321409764,-1.97819815177054,-8.66408028369817,-0.15734778,VAC7
1773900_at,0.412736582929838,0.0929865910663673,-1.97817945275767,-8.66410672191832,-0.215450737500001,ILV3
1777217_at,0.412820179803701,0.0930828643049897,-1.97744772673731,-8.66514125116801,-0.141220260000001,SDO1
1778782_at,0.412820179803701,0.0932320830669412,1.97631508131794,-8.66674243178704,0.140357014999999,PAP2
1776825_at,0.413246924782857,0.0933662753741648,-1.97529804068247,-8.66818000265714,-0.218223692500001,CDS1
1775902_at,0.413480705313884,0.0934569310143935,1.97461179005551,-8.66914990881514,0.1073767925,MIC17
1780190_at,0.413769323358921,0.0935600291013813,1.97383215984911,-8.67025169589789,0.2064060975,MOT1
1773329_at,0.414584683616897,0.0937823332632659,-1.97215400751819,-8.67262294190551,-0.146911729999999,OPI3
1769395_at,0.415200875714504,0.0939947474067465,-1.9705542228233,-8.67488300937623,-0.0980032750000017,CHO1
1779699_at,0.415200875714504,0.0939977092347806,-1.97053194152742,-8.67491448381188,-0.240741185000001,COQ6
1779563_at,0.415271256056986,0.0940516433694217,-1.97012632740971,-8.67548743730986,-0.153430972500001,FMP16
1772331_at,0.416071587839573,0.0942821909570041,-1.96839509876614,-8.6779325830055,-0.185768694999997,BIM1
1778355_at,0.416071587839573,0.0943090522582927,-1.96819366684982,-8.67821704735588,-0.140644797499998,KAR4
1773052_at,0.416071597658177,0.0943471283855199,1.96790823350724,-8.67862012754928,0.138641430750001,BUD16
1775020_at,0.417286339951764,0.0946607647090431,1.96556146095335,-8.68193363800176,0.1223941325,YND1
1779734_at,0.41759392142706,0.0948049851364828,1.96448494100409,-8.68345330653811,0.246795389999999,GUA1
1771020_at,0.41759392142706,0.0948069655070036,1.96447017009308,-8.68347415649305,0.0768777774999982,MRPL8
1780180_x_at,0.418440112548112,0.0950373681684127,1.96275377361483,-8.68589668793056,0.174922995000001,RPS10A
1774111_at,0.418669119020343,0.0951679738563935,1.96178266308705,-8.68726709264721,0.0887480350000001,CLU1
1771752_at,0.418669119020343,0.0952286473831756,1.9613319811364,-8.68790302710344,0.282797965,FUS1
1779213_at,0.418669119020343,0.0952383367647626,-1.96126003510286,-8.68800454323612,-0.106439457499999,IRC6
1769914_at,0.418669119020343,0.0952717302723633,-1.96101213606919,-8.68835432283894,-0.204558918,RAD55
1772887_at,0.418669119020343,0.095298812157316,-1.96081115546278,-8.68863789381404,-0.0546571525000008,YIP4
1770897_x_at,0.418669119020343,0.0953369783566392,1.9605280124492,-8.6890373788357,0.3052374675,PAU5
1774394_at,0.418669119020343,0.0953575619730631,1.96037535601939,-8.68925275521245,0.154774752500002,TGL5
1778982_at,0.419046010031035,0.0954817500894287,-1.95945502361086,-8.69055112642747,-0.241945192499999,STE18
1772934_at,0.419653932134385,0.0956586699255813,-1.95814596752246,-8.69239763979429,-0.12471583,FMP21
1771007_at,0.420125436623852,0.0959125716216878,1.95627152450233,-8.69504114718043,0.113072677500002,ECM32
1775295_at,0.420125436623852,0.095935118659634,1.9561053090675,-8.6952755292625,0.162155742500001,ASP1
1770862_at,0.420125436623852,0.0959503764323251,1.95599285176423,-8.69543410369562,0.2689636275,HRR25
1775851_at,0.420125436623852,0.0959715270762947,-1.95583699058411,-8.69565387763144,-0.164831850000002,GPX1
1770483_at,0.420125436623852,0.0959968169152415,-1.95565067222272,-8.69591659246688,-0.158964285,CAT8
1774889_at,0.420641802975765,0.0961532964708512,1.95449892421306,-8.69754045800261,0.166958102499999,SSY1
1779319_at,0.420672937809717,0.0961989084541072,-1.95416355469793,-8.69801325610415,-0.353499327250001,SPP381
1777429_at,0.421200751029787,0.0963842972379425,1.95280208308371,-8.69993243061166,0.0969548650000007,CBR1
1778124_at,0.421200751029787,0.0964239915256058,-1.952510912595,-8.70034283131375,-0.0948229699999992,YSC83
1775766_at,0.421200751029787,0.096473781096958,-1.95214585878796,-8.70085734824395,-0.226743537500003,AZF1
1777041_at,0.421612218308186,0.0966461725589373,-1.95088334509882,-8.70263658724443,-0.365700581250001,FIR1
1778975_at,0.421612218308186,0.0966837682174519,-1.95060831034099,-8.70302415137985,-0.102447462499999,SKP1
1775507_at,0.422353907789269,0.0968925006247893,-1.94908324342195,-8.70517294832329,-0.204116344999999,SRL2
1775424_at,0.422419406762279,0.0969461815665992,-1.94869156215489,-8.7057247543634,-0.3510689425,EPL1
