GSM476081,GSM476082,GSM476083,GSM476084,GSM476085,GSM476086,GSM476087,GSM476088,GSM476089,GSM476090,GSM476091,GSM476092,GSM476093,GSM476094,GSM476095,GSM476096
14.26823149,14.35478111,14.35969032,14.30758751,13.78556804,13.8317184,13.88245261,13.89248324,14.16337318,14.06248855,14.20044154,13.90399284,13.93039634,13.97487699,13.90479185,13.90104037
15.06347121,15.12339318,14.99298651,15.00911225,14.67017749,14.82382128,14.74955849,14.6250733,14.91401973,14.90616124,14.79849586,14.84752035,14.6938985,14.74836868,14.81911426,14.78905801
15.02463608,15.12252084,15.17115195,14.98802778,14.93202341,14.85993214,14.82768923,14.81667307,14.89696441,14.87853083,14.9136669,14.6048857,14.76099902,14.85789218,14.83704367,14.72161245
14.56950543,14.70986605,14.6739828,14.62394417,14.08923327,14.09626181,14.29794292,14.18519203,14.5509764,14.60123671,14.55876398,14.4717696,14.13664786,14.15789092,14.26576926,14.15955694
11.79159113,11.54200833,11.63153627,11.39065363,12.66159223,12.41588486,12.54018713,12.47582489,11.92101269,11.99638011,11.94149903,11.94257987,12.04277666,11.85633716,11.99024189,11.97657372
13.05353978,13.02549513,12.90977757,13.08508103,12.79900547,12.65365576,12.76447033,12.82018161,12.94675076,12.93206816,12.86294839,12.83125304,12.95346637,12.99585607,12.89413226,12.96949863
9.605467169,9.684747495,9.581262606,9.46946983,9.345475223,9.364887888,9.325629123,9.537506329,9.320759093,9.343217867,9.449321272,9.036281806,9.567562035,9.416611474,9.381913542,9.228944889
10.44244525,10.6499914,10.56036808,10.82364725,9.65739209,10.10780123,9.857581027,10.26032927,10.52546629,10.12979837,10.30070597,10.20738549,10.05837801,10.02822448,9.853201369,9.75813921
10.94784968,10.9961967,10.83128371,10.93171538,10.27940681,10.38305535,10.30513641,10.31845139,10.74802185,10.64243312,10.66877371,10.91897428,10.45430639,10.38126989,10.38001367,10.4535499
10.67502125,10.58014919,10.57671929,10.45095923,10.97833143,10.85558993,10.75076657,10.71435295,10.94067938,10.97156201,10.78973049,10.79206457,10.670497,10.66722476,10.59560874,10.59211892
10.71041259,10.72377998,10.68629331,10.76368931,10.13311804,10.22645941,10.02705064,10.2130352,10.56070306,10.67039443,10.64554522,10.53686157,10.26542663,10.37755616,10.34531709,10.38604701
10.07864865,10.28607643,10.12608033,10.35093869,8.847896101,9.276121072,9.310126492,9.614755505,9.789277426,9.758582036,9.83048688,9.759351607,9.361811969,9.398643132,9.497361717,9.765073832
12.25106085,12.11863121,12.27482069,12.21116914,11.84410106,11.91392176,11.70697645,12.0496681,11.93879835,12.1689201,12.10099817,12.01172746,12.37728856,12.35918737,12.25516182,12.52980797
10.56071696,10.6694087,10.6345098,10.7080315,10.63402484,10.70809409,10.56884336,10.65545082,10.54640842,10.52163814,10.52171014,10.58663015,10.46349798,10.58174457,10.67650525,10.75312668
10.54789632,10.68606329,10.7422707,10.78215219,10.33504624,10.28827123,10.3297258,10.26372059,10.40399192,10.47565279,10.49019513,10.22466357,10.59774059,10.81257314,10.76176033,10.94211756
10.85422674,10.83873242,10.76288563,10.82355269,10.82255923,11.03501696,10.82280356,11.00172318,11.07159643,11.09305466,10.92026618,11.03390427,11.5183435,11.5961083,11.35267651,11.52998585
11.82697483,11.88996496,11.76087904,11.81305723,11.99601448,12.18482827,12.14496296,12.22412723,12.0356484,11.98657951,11.91337848,12.02085562,11.86598274,11.8280476,11.7161169,11.74597053
11.79523895,11.74857214,11.64800526,11.77235308,12.02410692,12.46676653,12.23818095,12.36167894,11.98998115,11.94962888,11.76702289,11.96606285,12.13526042,12.07570399,12.2137338,12.09847687
10.15900109,10.11578738,10.45090481,10.36803456,9.563919462,10.19119645,10.27811304,10.30467821,9.989527167,9.784935964,10.09096156,9.928308702,9.830157234,9.934032766,9.954823464,10.06300163
11.61145948,11.72039046,11.70119091,11.70353267,11.44131488,11.37472678,11.35844636,11.46685498,11.5219252,11.52304084,11.64875864,11.4140989,11.32984047,11.44206782,11.46729391,11.28432732
12.30535089,12.32394498,12.3549178,12.42611605,11.72641326,12.01107815,11.88137687,12.03769582,12.29125727,12.11277815,12.18858794,12.29772716,12.09535159,12.27662947,12.17032743,12.29600275
10.24335011,10.29943251,10.45070336,10.24781632,11.45883073,11.21434166,11.55160728,11.07780603,10.62987341,10.82292402,11.01028258,10.89561271,11.05723281,10.93261756,11.29035327,10.79224194
13.1911726,13.22668882,13.05659791,13.24383806,13.11633074,13.17432138,13.03831129,13.15592175,13.3387074,13.44161888,13.36449413,13.32899232,13.36610722,13.44430753,13.49417122,13.42698192
12.02586865,12.35150251,12.16308436,12.07281975,11.50456661,11.22233849,11.49081509,11.27839004,11.96197901,11.91596088,11.92217519,11.71408331,10.74104265,10.59082143,10.93044533,10.46061052
10.36949859,10.58791878,10.41117048,10.30486579,11.22349305,11.18305688,11.06388482,10.95621651,10.72177446,10.63832154,10.76125252,10.81837918,10.3430182,10.28991358,10.4622996,10.28139526
13.58737819,13.71776726,13.77559077,13.73156097,12.31439772,12.74098425,12.66139948,12.67272552,13.63126959,13.57855726,13.5881411,13.50053918,11.32584378,11.23299434,11.56109519,11.3693991
7.020905526,7.23170429,7.232240658,6.534607476,6.179352965,7.47955946,7.15421774,7.67942204,8.131359445,8.031178368,7.926857489,8.058574629,6.315478504,6.564917422,6.358850203,6.971347531
10.19361247,10.00178906,10.09147895,10.0507547,11.04159146,10.47270225,10.91687561,10.71917453,10.13507828,10.31072298,10.25834439,10.32559156,10.22066079,9.881198616,10.26643379,10.06725639
12.66368753,12.4093382,12.23166138,12.66821956,12.28813379,12.07764716,12.31078809,12.37325696,11.59198648,11.63444439,11.5008074,12.0017627,12.65328953,12.43809929,12.80513943,12.77484493
14.93117147,14.99438013,14.87851794,14.96871647,14.85114247,15.04509502,14.96329653,14.96675832,14.88578512,14.77363134,14.82115305,14.86751179,14.94884117,14.98298516,14.96637323,15.01330826
11.24630428,11.48278277,10.98565281,11.04544806,10.93704722,10.65462294,10.77259632,11.06175301,10.69426557,10.94068293,10.55208778,10.40239915,11.11439638,11.10130522,10.62785168,10.71615966
13.58316102,13.57089765,13.66388604,13.61180274,13.2054284,13.26314533,13.41945827,13.25360014,12.64978834,12.57840486,12.79996742,12.6723555,13.39076648,13.20465397,13.47877092,13.28193822
13.51345583,13.31207198,13.29904094,13.43553344,14.30299789,14.39810476,14.34429028,14.5128652,14.05986368,14.18095443,14.12552424,14.04279618,14.13259999,14.12519165,14.09871641,14.19774375
11.49103015,11.79361691,11.78322554,11.69254201,11.98152905,12.19064162,12.00476821,12.10767334,11.30686048,11.31896479,11.44345106,11.01650685,12.31146764,12.46916878,12.15623463,12.17713553
13.53256348,13.60007873,13.55217127,13.60629742,12.90175668,12.91441982,13.09819225,13.15947557,13.41378761,13.3232087,13.4675936,13.25355876,13.02303071,13.05532933,13.0547649,12.80891545
8.548628323,7.852886992,8.544717519,8.564561505,11.19411872,12.00637273,11.75923723,12.00357711,10.54977148,10.61299978,10.61420718,10.35039085,11.89319023,11.66147572,11.28929151,11.98363575
11.35460555,11.5605285,11.3418251,11.26609104,12.60680101,12.62951419,12.44283844,12.55888462,11.70085864,11.60205344,11.65174323,11.64769306,12.56049301,12.63237294,12.55642154,12.4806419
11.66724386,11.80592932,11.86870079,11.95065611,13.04453968,13.40851562,13.30362501,13.42691979,11.77726037,11.52448393,11.54046958,11.48523731,13.73964431,13.82424644,13.55617,13.72993595
7.725708092,7.769952117,8.373818054,8.378803003,6.979158646,6.982434213,5.865391732,6.910741042,6.88731887,6.739684639,7.08925614,6.900006667,6.677980861,6.592637308,6.831582036,6.553886511
11.43375136,11.34809096,11.46206899,11.47336412,11.33258594,11.6334088,11.50223,11.79491172,11.48156486,11.62471985,11.52319962,11.59657881,11.36688054,11.39980694,11.43819694,11.45595872
12.5258978,12.50232037,12.54737542,12.57354864,12.35084979,12.43116729,12.44923525,12.52654431,12.34225505,12.29922237,12.29127466,12.28759614,12.75295502,12.88761287,12.76416511,12.98085928
13.95977963,14.15713361,14.09994367,14.12669802,14.38566457,14.58115224,14.4311074,14.57307865,14.43917585,14.50778119,14.54066963,14.45187917,14.59062124,14.5192136,14.64994157,14.60375224
11.97418729,11.95394885,11.98409037,11.96813475,12.23778491,12.16174081,12.20975955,12.33220061,12.08104959,11.97755214,12.05952595,12.02189091,12.51815477,12.61839907,12.62522184,12.58816213
2.625694678,2.958009189,2.670628152,2.651672377,4.937957075,3.688272176,4.467724329,4.335763448,2.86823857,3.991639017,3.61129026,3.427318972,3.709383318,3.037798738,3.976634561,3.596756057
14.29893322,14.29664016,14.13971612,14.2928738,14.00436804,13.98569686,14.0488944,14.01063478,14.13062677,14.06773844,14.16507746,14.07374822,13.77971079,13.74820359,13.78449412,13.67794852
12.42347551,12.60256888,12.41990963,12.42680652,12.79522467,12.94670229,12.9908616,12.91652666,12.24959805,12.05437348,12.35034658,11.99483121,12.85087344,13.01778183,12.8655162,12.8180134
12.9443783,12.90881854,12.97485015,12.97872295,13.17615775,13.14889909,13.30257499,13.29094175,13.13288334,13.13207081,13.13006241,13.17930303,13.13285676,13.25077923,13.36057986,13.25916528
12.7349899,12.67242254,12.80401074,12.67862871,12.43229813,12.56593781,12.69264154,12.62398826,12.68008095,12.63746359,12.60397661,12.61759272,12.54146377,12.58308657,12.7393627,12.5789815
12.30427486,12.32023213,12.2476764,12.30026503,12.6915973,12.63642891,12.86711287,12.5266034,12.34930593,12.44368324,12.35972032,12.47650107,12.0845542,11.94649822,12.27686163,12.04941147
15.41935871,15.5037326,15.40894394,15.49086344,13.2805306,14.4121309,13.70434697,13.90385371,15.31270742,15.08904749,15.17850552,15.24737909,14.20804754,14.61530979,14.64483419,14.37842727
12.8750705,12.90500822,12.78313538,12.73693524,13.387611,13.47163225,13.39177464,13.34772512,13.02893361,13.04394285,13.04100973,13.08514907,13.13466033,12.93483709,13.05517168,13.08877016
8.840889299,8.545265265,9.097877275,7.872983713,9.368628327,10.42561463,10.17281489,9.976728709,9.110810746,9.506520531,9.866780614,9.439999168,6.36510188,5.612700275,6.724670169,5.512725736
11.70235127,11.45760516,11.62352053,11.58064798,10.9396996,11.13573096,11.23985128,11.17736349,11.31266138,11.2379383,11.58965783,11.28714718,10.79669961,10.77002205,10.77775653,10.76265098
14.96305874,15.01519387,14.94230213,15.02647836,14.77295436,14.96204331,14.89684357,14.96070187,14.89128152,14.82880902,14.79589399,14.76793378,14.97777701,14.99136496,14.94006946,14.98262413
12.4708033,12.46764022,12.46118953,12.50029796,12.5449052,12.68298305,12.74573652,12.6614018,12.25377061,12.20241274,12.45839288,12.33513134,12.39330453,12.39075309,12.44667958,12.29777236
12.60477871,12.45095363,12.68351993,12.45641763,12.34872891,12.55299903,12.57295984,12.58807024,12.82892253,12.909287,13.02835558,12.68758264,12.59537006,12.50645103,12.44764067,12.41134076
13.4602905,13.32449973,13.16803655,13.30510949,14.33432368,14.51384721,14.4665178,14.48523257,14.08320811,14.16397242,14.007348,14.11276871,14.47119093,14.29651711,14.4099611,14.47082302
13.97954717,13.91333231,14.00485115,13.87867378,14.81489378,14.85164693,14.73509298,14.73349393,14.44365921,14.56910092,14.46069406,14.41315792,14.75525827,14.69565014,14.80950559,14.68842205
15.10488331,15.17596662,14.98538424,15.07857613,14.62625981,14.8077621,14.69824299,14.65476845,14.98564651,14.83790495,14.7881614,14.85316049,14.16792014,14.15113179,14.07074833,13.93522758
14.56791855,14.46161791,14.51656345,14.62005481,14.89080273,14.89622517,14.69414738,14.91567767,14.74897313,14.78004198,14.85109931,14.63873332,15.30483302,15.33267233,15.26156292,15.16849951
10.60888915,10.53754,10.6771184,10.66957464,10.09932425,10.01023869,10.20763533,10.29011237,10.54249064,10.52900888,10.38048825,10.52829803,10.2252688,10.51182784,10.62611867,10.64271597
14.50271433,14.6474051,14.52656524,14.53466884,14.3632709,14.39443577,14.45881693,14.37999477,14.40814064,14.38983745,14.486229,14.46651862,14.43071715,14.41338618,14.53320062,14.36306942
11.38001251,11.53089635,11.54123371,11.49115856,10.88820007,10.91514939,11.06572053,11.20697068,11.30249805,11.27082218,11.14623464,11.03117451,10.95459439,10.92707567,10.54576235,10.99017134
12.51172393,12.43166457,12.46791499,12.50269485,12.61725852,12.5794546,12.53199747,12.76161518,12.56862122,12.57431804,12.47952896,12.58002714,12.30907284,12.2241421,12.28038805,12.19400104
14.15450789,14.19145405,14.34934605,14.36818666,13.42210933,13.67165526,13.66344846,13.45394672,14.0799023,13.9325748,14.11631428,14.10610716,13.44358082,13.62987219,13.66287777,13.55756855
11.89320391,11.97455018,11.91088938,11.76230232,13.27830588,13.24641761,13.2127632,13.28228589,12.20549987,12.33362868,12.34578092,12.18571191,12.80723867,12.59521693,12.78174682,12.64918476
9.656526538,8.81388342,9.539444778,9.140680058,11.5826479,10.67888089,11.27921772,10.92364699,9.51266922,10.14646515,10.11036796,9.853316142,10.65291842,9.993263888,10.59433005,10.08189675
12.18006293,12.02217439,12.18360301,12.05446042,12.52695424,12.62682558,12.68520367,12.72648434,12.38965411,12.51910076,12.42278584,12.24795902,12.1068276,11.86961977,11.99959851,11.82221222
12.39966881,12.18036032,12.14328318,12.18122444,11.34857996,11.64847298,11.24099744,11.66881513,12.54030438,12.49854542,12.46490508,12.56233188,12.03390884,12.10434206,11.72185697,11.86711047
9.683271344,9.179965476,9.83994572,9.335094657,11.1519637,10.79950364,11.47324138,10.72590381,9.687534194,10.37399905,10.43432152,10.14192279,10.87554538,10.28144991,11.0645042,9.952295773
10.53348803,10.54663269,10.51311128,10.57404398,10.49717622,10.40322827,10.41510135,10.67369265,10.14660591,10.36145715,10.00159701,10.47045011,10.6009144,10.46040965,10.5142415,10.5181326
12.75767351,12.82052437,12.89343223,12.81912011,12.07487495,12.47461822,12.30165524,12.45078604,12.59704318,12.54186553,12.77658863,12.60106433,12.4634,12.54107226,12.53476849,12.47487436
11.19410176,11.01190976,11.08502397,11.10333721,11.36169095,11.48050454,11.44071841,11.56768945,11.29050757,11.23822997,11.26891769,11.32311214,11.48138287,11.35818484,11.32083963,11.5028818
10.91574695,10.88446387,11.05741836,10.96228055,11.11328665,11.12285374,11.13252115,11.3284871,10.62052097,10.78428024,10.77431447,10.62027295,10.81580143,10.75609914,10.78893335,10.71924157
11.996598,12.12647811,12.00184174,12.05052922,12.06940409,11.83686843,11.87886633,11.81890222,11.69513273,11.84989788,11.7823095,11.61684077,12.27857885,12.29088637,12.28213844,12.19074748
8.757365016,9.145139192,8.504991981,8.880201931,9.566806399,9.346455219,9.966459936,9.51138075,9.778633683,9.736007062,9.329703264,9.696576439,9.617767341,9.569959772,9.738728545,9.652598411
9.456279064,8.60240259,8.944752569,9.369538346,10.79800121,10.83996383,10.39988959,10.97954796,9.742404715,9.886768603,9.551024966,10.40272527,11.03918393,11.40379434,11.25272551,11.79414999
13.20265537,13.3179278,13.41423548,13.28681586,12.55192165,12.92629514,12.75092281,12.84026377,13.07544061,13.03031028,13.09314835,12.91298407,13.2191502,13.43184815,13.26307445,13.27635871
9.92451228,10.12815278,9.546571803,9.724030946,9.368119277,10.2907109,9.653364654,9.973308892,10.25890482,10.28472715,10.04214947,10.16687527,10.73130984,10.83501906,10.56817765,10.78650375
9.847944588,9.990109706,9.731067745,9.896458337,9.839461332,9.909510919,9.633496576,9.901468813,9.181899843,9.427410358,9.359637341,8.970300013,10.13202846,10.12377208,10.10924257,10.44949694
12.40898087,12.37344154,12.31500416,12.49153301,12.13854103,12.33781007,12.1390465,12.32333504,12.29433396,12.22678619,12.21325277,12.26724936,12.49229286,12.70594172,12.57695075,12.70532261
12.8098217,12.72806609,12.32067598,12.61863562,13.16450655,13.74411218,13.53093334,13.59494976,14.47466184,14.41940579,14.27409065,14.48559477,12.74339736,12.86639467,12.74663517,12.70869085
12.17749278,12.20316697,12.18331343,12.23577998,11.9365125,12.09620044,12.05775074,12.08373384,12.00623431,11.83124151,12.01379907,11.94499649,12.11654105,12.08456329,12.1088363,12.05782165
11.66387589,11.24919177,11.8631843,11.28645789,13.16559278,12.71472088,13.20537041,12.63959103,11.87204015,12.29925546,12.48549281,11.91095544,12.60726999,12.19684178,12.74401995,12.28494673
11.73645488,11.44351768,11.83355323,11.19051292,13.10455124,12.83104643,13.24092534,12.62264052,11.92488228,12.28928305,12.5035776,11.8885796,13.15659871,12.83786811,13.07038089,12.58545889
10.38153426,10.21613012,10.28684065,10.06165556,11.46291462,11.05466001,11.57506248,10.8622916,10.44879747,10.70483337,10.83188391,10.43409429,11.00918815,10.70085127,11.08459826,10.44074962
8.013165336,7.623334947,8.506624983,7.690868937,9.867026652,9.588641088,10.40285532,9.864327605,8.458213378,9.183675595,9.514847454,8.541184071,9.615568297,8.632182297,9.730881539,8.592943473
7.393727528,7.101505758,8.006970997,7.365004874,9.764082552,8.888198925,10.17553359,9.262107976,8.268402133,8.8651889,9.027792097,8.503304395,9.116161544,8.719198677,9.525117727,8.539505496
11.61276806,11.59897328,11.52642762,11.44470305,12.2573675,11.99632028,12.23024647,11.8256112,11.66895328,11.73554956,11.80328196,11.59813754,11.79602297,11.5924111,11.83849029,11.49281325
12.09152412,12.02662315,12.10144828,11.97384664,11.94816719,11.99519536,12.08731687,12.00804722,11.74169247,11.8128957,11.96679454,11.56473705,11.87038213,11.85162525,11.84086464,11.69699049
7.389189535,7.65052765,7.87746644,7.425238282,8.051703064,7.713326989,8.685443926,7.737118588,7.91093425,7.933786268,8.207421287,7.840702852,8.211154641,7.565515943,7.659624531,5.728598887
7.989507337,7.653568243,7.847949818,7.747111265,10.0207719,9.43624055,10.23795298,9.51767935,8.471634191,8.999199447,9.199730525,8.647800708,9.706079287,8.819837266,9.604679313,8.838845969
15.45657337,15.44702251,15.45053805,15.4240562,15.61216734,15.6478939,15.63160085,15.59125263,15.59357199,15.62818369,15.59844341,15.62744792,15.63423565,15.6545739,15.70867803,15.6786795
13.78032956,13.7449783,13.83199314,13.5107839,14.45301959,14.32312213,14.38933701,14.08977844,13.93653139,14.11021438,14.03153779,13.84220006,13.98162928,13.69644965,13.91032512,13.36942357
13.3445301,13.16594937,13.45345035,13.08815346,14.26492347,14.01233302,14.45177848,13.97642924,13.58448366,13.71603343,13.7821113,13.62653048,13.80422058,13.53286116,13.87170258,13.31169524
13.52804555,13.463720025,13.52016196,13.488437775,13.55842448,13.410050695,13.69341131,13.52450663,13.34974926,13.38756613,13.346888245,13.3231073,13.50602275,13.27780787,13.41886317,13.197491815
13.25504267,13.21054966,13.33643577,12.97215848,13.9836473,13.83954683,14.09132687,13.77693129,13.44747735,13.61429589,13.80893633,13.49086431,13.50654138,13.23683436,13.5707131,12.91689311
14.1235646,14.04747821,14.04307698,13.89720199,14.50557988,14.52962141,14.69214738,14.42953936,14.15731725,14.25181822,14.23168745,14.14609981,14.1743005,14.01072544,14.40607892,13.97132151
15.08487439,15.04470846,15.06292151,14.95593671,15.35310264,15.42529998,15.43649682,15.33075595,15.1974002,15.28077259,15.22791967,15.07751964,15.20677385,15.09566999,15.34742489,14.97922622
14.36134477,14.20504407,14.35202297,14.12827676,14.69302699,14.64099504,14.82222754,14.57883168,14.51648417,14.60814593,14.65064496,14.54413745,14.37621596,14.30802942,14.49824586,14.13843054
14.68881425,14.67387186,14.76243131,14.49925627,15.13490613,15.00599263,15.08616599,15.11320945,14.78097866,14.93277848,14.78775807,14.79286084,14.86200235,14.70324389,14.95883191,14.65366015
13.77108652,13.74547467,13.87884792,13.49389457,14.76618335,14.76205194,14.88018935,14.68204652,14.16717457,14.32794013,14.25525145,14.10269859,14.19555992,13.9569466,14.40988093,13.8386662
15.57584005,15.56622813,15.55640118,15.57706505,15.70173432,15.70421159,15.69096308,15.66706748,15.59414351,15.64070481,15.61093155,15.65052437,15.64379846,15.64427387,15.68125993,15.74353811
13.99912889,13.79166573,13.75738724,13.71788898,14.67135152,14.3303106,14.62081388,14.66060285,13.98418304,14.37476897,14.1372261,13.91833989,14.37497606,14.05083428,14.21429308,14.0709849
15.29009338,15.17695106,15.2088815,15.18494704,15.4824089,15.45464954,15.56580348,15.45150618,15.2551249,15.35548664,15.26758056,15.31288654,15.47547363,15.36776091,15.41517019,15.32311027
14.23952253,14.14506282,14.3431609,14.03627853,14.69178212,14.6630295,14.81124949,14.66980941,14.28229693,14.53793829,14.66568299,14.37919531,14.43725346,14.2740561,14.36659292,13.93163154
12.66060626,12.31893122,12.62847071,12.25461902,13.41582224,13.13377491,13.51482012,13.10275041,12.69879571,12.95311954,12.90021729,12.67859844,12.97048219,12.63519353,12.80661059,12.30765596
15.01210323,14.97181242,14.97979849,14.83124302,15.27464003,15.23456731,15.26163995,15.17943897,15.00442106,15.09921502,15.09307859,15.06169129,15.12595359,15.03057204,15.11343797,14.91283116
13.33425754,13.59933725,13.25963094,13.24123083,14.00905279,14.13936443,14.13678869,13.98276241,14.00160047,13.98753488,13.75771658,13.76865881,13.98964551,13.91980564,13.69410738,13.61410189
14.2553715,14.24905182,14.25920392,14.27373557,14.45667315,14.46419032,14.45476636,14.53110529,14.45265658,14.40633746,14.43967917,14.43035947,14.58436948,14.58882356,14.48589518,14.55929186
13.39721086,13.32307767,13.20759931,13.55128972,13.44779352,13.40649505,13.41716668,13.49872666,13.6268875,13.71364045,13.51623703,13.92340686,13.58240059,13.71825264,13.65572776,13.90777475
12.91386325,12.99867952,12.92298803,12.89111576,12.9378649,12.94374796,12.91846475,12.87259443,12.77359633,12.80237,12.71993693,12.78062778,12.67097364,12.75135899,12.6533181,12.80393329
13.85389366,13.83813328,13.83750299,13.83692189,14.48493665,14.6252008,14.54496524,14.61492776,14.14468142,14.23515331,14.08068301,14.06120805,14.57713374,14.5786926,14.51725461,14.54381152
9.899981758,9.930875057,9.97706418,9.941939811,10.92186926,10.36547077,10.6101691,10.33377692,10.31924674,10.59560217,10.43151073,10.29941724,10.29325455,10.07335147,10.21110627,10.19131454
12.82970846,12.83781735,12.78918345,12.89259308,12.64367135,12.77297495,12.5844219,12.67038093,12.74989537,12.57261853,12.73246679,12.6843946,12.94181788,13.05033955,12.86503865,12.99960236
8.297153698,8.144058788,8.315183624,8.317411075,9.570079161,8.780052713,9.341534502,9.346789158,8.496755506,8.731527327,8.459317123,8.659495916,8.921912575,8.308359538,8.990555042,8.916679493
13.79997929,13.80201133,13.88799867,13.52851825,14.40141004,14.27770515,14.49269829,14.19344156,14.13107277,14.25357588,14.37613783,14.15397476,13.87184177,13.62067722,14.10202102,13.38489567
9.67144997,9.405657172,9.501389911,9.643430213,8.153558435,9.001931967,8.942516401,9.011478774,9.192636673,9.215253865,9.349190054,9.004068809,8.879434954,9.236292663,8.941400293,9.329941401
12.88405507,12.75678656,12.99909598,12.4840657,13.63348127,13.37897119,13.90419852,13.49069271,13.19257987,13.33058862,13.39066702,12.97979683,13.31312911,12.88621211,13.32446323,12.56288339
13.20911737,13.01304001,13.29953936,12.89632312,13.98722828,14.07823096,14.27988906,13.84241827,13.4168771,13.55859701,13.7010907,13.32599155,13.43632591,13.17279275,13.51357197,12.84446088
11.98599575,11.88421165,11.9676877,11.60047499,12.92916696,12.19454271,12.87340072,12.39507819,12.24292432,12.61610922,12.64591952,12.38200174,12.21507205,11.78975604,12.30954507,11.71760854
14.89942518,14.7602295,14.79973708,14.63575473,15.37239132,15.2306862,15.38771613,15.17856408,14.90358596,15.07185331,15.03954886,14.88694139,15.02220736,14.87295799,15.15854784,14.84222914
14.67201017,14.27892902,14.50751477,14.37288865,15.32840198,15.06032888,15.18221318,15.13702487,14.75030671,14.98870308,14.71509337,14.97587164,14.88121119,14.67404133,14.82330248,14.63151356
14.30675645,14.16874788,14.3655685,14.00882791,14.94952162,14.70945092,14.93819311,14.82214615,14.59384505,14.73777705,14.60121462,14.31565631,14.50730931,14.2327433,14.49593741,14.06394927
13.47210866,13.40496678,13.52986113,12.98654771,14.02455851,13.97361073,14.40373679,13.85162389,13.76062862,13.85213887,14.07307511,13.54556184,13.67247979,13.51015301,13.86377039,13.0767965
14.94795926,15.00263191,15.0045771,14.88915616,15.15042249,15.05015136,15.24168843,15.04383215,15.04627439,15.13052359,15.01681851,15.07322045,15.05437777,14.99962091,15.03990626,14.99378317
14.73961138,14.74349588,14.70763794,14.61434528,15.03596785,14.95107885,15.09324997,14.97189257,14.80857928,14.85981245,14.90512352,14.85321928,14.60703383,14.52150353,14.8445696,14.41698777
14.99709026,14.98776593,14.94530998,14.87162057,15.3507785,15.28728105,15.40784562,15.26043687,15.0659082,15.17415612,15.04331537,15.01988635,15.19372111,15.05493532,15.26847303,15.02541153
13.6433405,13.60662041,13.83010134,13.56343165,14.1652811,14.20576816,14.42089841,14.1103039,13.8365643,13.94964229,14.06919971,13.73583339,13.85979772,13.64625228,13.95026093,13.44562096
14.30232896,14.16389119,14.27356191,14.161014525,14.74687129,14.583609645,14.703929275,14.62121099,14.316425695,14.3346312,14.316681735,14.405909105,14.36928783,14.374973585,14.39642567,14.29968567
14.13816685,13.91365931,14.18270415,13.77678793,14.80159777,14.72810674,14.99054585,14.59581032,14.23341717,14.45228187,14.51189479,14.12604971,14.46900263,14.21166386,14.57828938,13.84129515
14.59031625,14.57343821,14.66899088,14.38120173,14.97387564,14.88397965,14.99685905,14.83872321,14.69561965,14.86343042,14.90383652,14.66651867,14.74399492,14.58611151,14.7745688,14.44687859
13.932532145,13.87838146,13.9074802,13.76072915,14.616147265,14.371068535,14.57970619,14.27022068,14.037526585,14.19700925,14.124645585,14.143291315,14.13024138,13.88176667,14.25850356,13.930479955
14.2359265,14.04373799,14.1739725,13.97425581,14.77839725,14.43200638,14.70522423,14.487381665,14.199599,14.299607025,14.3441351,14.30961761,14.42599426,14.156957555,14.36567154,14.10332218
15.32594159,15.30709025,15.30946439,15.31485507,15.51596161,15.48272485,15.53871543,15.48172678,15.36585642,15.38309381,15.38826346,15.39600193,15.41203682,15.38539585,15.43110604,15.33046111
15.13093864,15.0548577,15.10721422,15.05538588,15.40436352,15.33148826,15.45636179,15.41377975,15.20345084,15.26611338,15.26349532,15.23367086,15.24235714,15.09369466,15.22463582,15.0688004
15.28694244,15.29208239,15.27544906,15.25630344,15.45711665,15.55511222,15.52477121,15.46641918,15.32181931,15.38987573,15.35620401,15.33985495,15.40258264,15.3167051,15.41587957,15.33822065
14.06571299,14.07219649,14.01221201,14.11119457,14.16959072,14.27195008,14.20690325,14.22074886,14.21995083,14.16078308,14.07288519,14.27502656,14.38042887,14.4025055,14.45435194,14.53485576
11.24115802,11.25126943,11.31732716,11.34838728,11.69757187,11.93408523,11.61289998,11.94373568,11.57715215,11.4964382,11.51458846,11.7888842,10.6143791,10.63654367,10.83145092,10.96003172
9.700500607,9.601558664,9.872079314,9.619693639,8.70143393,9.042277944,9.574062366,9.336615227,9.408033365,8.938745065,9.463003997,9.362435432,8.845940091,9.116550949,9.231577247,9.339436754
10.02819718,9.481373386,9.760156331,10.21283583,8.963246724,9.533050112,9.627843546,9.632039011,8.639061328,8.334392361,8.864022953,8.862122437,9.28600795,8.625395415,9.282985478,9.217136956
10.94505413,11.08120236,11.11888105,11.1131791,12.26559009,12.49497019,12.35063655,12.59450321,11.34948728,11.44051953,11.45519284,11.47116483,12.6434767,12.54584613,12.53923986,12.44458409
9.208686962,9.328052639,9.260813935,9.389240208,9.29931407,8.42256702,8.882240168,8.740620686,8.962125799,9.019710392,8.917088421,8.989279476,8.456931692,8.005180635,8.726129786,8.822503058
6.499024379,6.663154863,6.888348921,6.734316765,4.201850556,5.935844497,5.246285939,6.104685387,6.104685387,5.757473431,6.093675027,5.964458831,6.278938971,6.212051878,5.867050174,4.485577536
